"","match_id","player","pts","ptsWon","aces","ptsWonLte3Shots","wide","body","t","snvPts","snvPtsWon","nonSnvPts","nonSnvPtsWon"
"2564","20011117-M-Masters_Cup-SF-Juan_Carlos_Ferrero-Lleyton_Hewitt",2,60,40,4,18,30,5,25,0,0,0,0
"2565","20041120-M-Masters_Cup-SF-Lleyton_Hewitt-Andy_Roddick",1,45,37,3,15,23,7,15,0,0,0,0
"2566","20041120-M-Masters_Cup-SF-Lleyton_Hewitt-Andy_Roddick",2,44,24,9,15,24,7,13,3,0,40,24
"2567","20180805-M-Washington-F-Alex_De_Minaur-Alexander_Zverev",1,58,33,0,13,15,28,15,1,0,55,33
"2568","20180805-M-Washington-F-Alex_De_Minaur-Alexander_Zverev",2,48,37,6,21,11,18,19,0,0,0,0
"2569","20050128-M-Australian_Open-SF-Andy_Roddick-Lleyton_Hewitt",1,134,86,32,63,73,16,45,5,1,120,85
"2570","20050128-M-Australian_Open-SF-Andy_Roddick-Lleyton_Hewitt",2,135,94,14,60,65,10,60,0,0,0,0
"2571","20180819-M-Cincinnati_Masters-F-Roger_Federer-Novak_Djokovic",1,77,45,11,28,35,11,31,16,11,57,34
"2572","20180819-M-Cincinnati_Masters-F-Roger_Federer-Novak_Djokovic",2,53,39,4,26,21,12,20,0,0,0,0
"2573","20180711-M-Wimbledon-QF-Kevin_Anderson-Roger_Federer",1,208,142,28,93,71,23,114,1,1,204,141
"2574","20180711-M-Wimbledon-QF-Kevin_Anderson-Roger_Federer",2,177,129,16,93,88,15,74,7,6,169,123
"2575","20180713-M-Wimbledon-SF-Kevin_Anderson-John_Isner",1,278,213,49,153,97,32,149,4,3,270,210
"2576","20180713-M-Wimbledon-SF-Kevin_Anderson-John_Isner",2,291,206,53,164,114,68,109,68,46,217,160
"2577","20180713-M-Wimbledon-SF-Rafael_Nadal-Novak_Djokovic",1,210,134,9,68,69,53,88,0,0,0,0
"2578","20180713-M-Wimbledon-SF-Rafael_Nadal-Novak_Djokovic",2,176,119,23,68,73,20,83,0,0,0,0
"2579","20180711-M-Wimbledon-QF-Novak_Djokovic-Kei_Nishikori",1,91,64,6,29,42,13,36,0,0,0,0
"2580","20180711-M-Wimbledon-QF-Novak_Djokovic-Kei_Nishikori",2,115,62,3,29,55,16,44,2,1,112,61
"2581","20180709-M-Wimbledon-R16-Adrian_Mannarino-Roger_Federer",1,100,53,6,24,44,26,30,3,2,95,51
"2582","20180709-M-Wimbledon-R16-Adrian_Mannarino-Roger_Federer",2,76,59,13,39,37,4,35,4,4,72,55
"2583","20180711-M-Wimbledon-QF-Rafael_Nadal-Juan_Martin_Del_Potro",1,166,117,3,54,68,45,53,8,7,153,110
"2584","20180711-M-Wimbledon-QF-Rafael_Nadal-Juan_Martin_Del_Potro",2,175,115,33,77,61,33,80,3,3,165,112
"2585","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",1,75,48,4,21,20,32,23,0,0,0,0
"2586","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2587","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2588","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2589","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2590","20080105-M-Doha-F-Stan_Wawrinka-Andy_Murray",1,99,53,5,15,47,12,40,2,1,94,52
"2591","20080105-M-Doha-F-Stan_Wawrinka-Andy_Murray",2,91,56,4,24,46,19,26,3,2,83,54
"2592","20180901-M-US_Open-R32-Roger_Federer-Nick_Kyrgios",1,92,68,16,49,47,10,35,6,5,85,63
"2593","20180901-M-US_Open-R32-Roger_Federer-Nick_Kyrgios",2,94,58,13,39,35,7,52,5,4,87,54
"2594","20180828-M-US_Open-R128-Yoshihito_Nishioka-Roger_Federer",1,110,56,0,28,48,24,38,0,0,0,0
"2595","20180828-M-US_Open-R128-Yoshihito_Nishioka-Roger_Federer",2,82,56,14,36,49,3,30,15,9,64,47
"2596","20180830-M-US_Open-R64-Benoit_Paire-Roger_Federer",1,102,58,6,38,38,31,33,11,7,80,51
"2597","20180830-M-US_Open-R64-Benoit_Paire-Roger_Federer",2,95,66,5,31,48,6,41,16,15,74,51
"2598","20180903-M-US_Open-R16-Roger_Federer-John_Millman",1,173,110,11,63,90,14,69,36,25,127,85
"2599","20180903-M-US_Open-R16-Roger_Federer-John_Millman",2,144,100,8,54,60,38,46,1,1,142,99
"2600","20180831-M-US_Open-R32-Rafael_Nadal-Karen_Khachanov",1,144,97,0,41,61,28,55,0,0,0,0
"2601","20180831-M-US_Open-R32-Rafael_Nadal-Karen_Khachanov",2,174,109,22,59,82,31,61,0,0,0,0
"2602","20180909-M-US_Open-F-Novak_Djokovic-Juan_Martin_Del_Potro",1,118,76,1,24,43,21,54,1,0,115,76
"2603","20180909-M-US_Open-F-Novak_Djokovic-Juan_Martin_Del_Potro",2,89,54,6,25,27,22,40,0,0,0,0
"2604","20060219-M-San_Jose-F-Lleyton_Hewitt-Andy_Murray",1,117,60,10,28,53,33,31,2,1,104,59
"2605","20060219-M-San_Jose-F-Lleyton_Hewitt-Andy_Murray",2,86,49,8,25,43,11,32,0,0,0,0
"2606","20090109-M-Doha-SF-Roger_Federer-Andy_Murray",1,95,60,7,32,45,13,37,7,6,84,54
"2607","20090109-M-Doha-SF-Roger_Federer-Andy_Murray",2,86,63,7,32,35,16,35,0,0,0,0
"2608","20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal",1,34,16,2,11,13,14,7,1,1,32,15
"2609","20070707-M-Wimbledon-SF-Novak_Djokovic-Rafael_Nadal",2,22,16,2,13,6,5,11,1,1,21,15
"2610","20061008-M-Metz-F-Novak_Djokovic-Jurgen_Melzer",1,88,57,10,34,33,25,30,2,1,85,56
"2611","20061008-M-Metz-F-Novak_Djokovic-Jurgen_Melzer",2,89,50,2,30,28,23,38,6,3,78,47
"2612","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",1,89,59,6,30,24,31,33,0,0,0,0
"2613","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2614","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2615","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2616","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2617","20101124-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal",1,61,35,7,21,15,26,20,3,1,57,34
"2618","20101124-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal",2,62,42,5,21,32,17,13,0,0,0,0
"2619","20070329-M-Miami_Masters-QF-Novak_Djokovic-Rafael_Nadal",1,65,44,7,17,33,3,29,1,0,64,44
"2620","20070329-M-Miami_Masters-QF-Novak_Djokovic-Rafael_Nadal",2,54,33,2,22,14,10,30,0,0,0,0
"2621","20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal",1,71,52,11,33,32,14,25,1,1,68,51
"2622","20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal",2,61,37,2,18,16,14,31,1,1,58,36
"2623","20130810-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal",1,98,64,8,36,41,12,45,1,1,90,63
"2624","20130810-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal",2,94,63,7,26,12,33,49,0,0,0,0
"2625","20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal",1,79,51,3,20,43,10,26,0,0,0,0
"2626","20160513-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal",2,92,56,2,19,43,38,11,0,0,0,0
"2627","20070511-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal",1,67,33,1,13,38,5,24,1,0,65,33
"2628","20070511-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal",2,46,33,2,7,9,16,21,0,0,0,0
"2629","20010907-M-US_Open-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt",1,58,23,5,17,21,14,23,2,0,52,23
"2630","20010907-M-US_Open-SF-Yevgeny_Kafelnikov-Lleyton_Hewitt",2,65,45,5,13,24,17,24,0,0,0,0
"2631","20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal",1,55,38,5,23,23,7,25,2,1,52,37
"2632","20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal",2,56,31,1,10,11,30,15,0,0,0,0
"2633","19950514-M-Hamburg_Masters-F-Andrei_Medvedev-Goran_Ivanisevic",1,64,48,2,15,29,21,14,0,0,0,0
"2634","19950514-M-Hamburg_Masters-F-Andrei_Medvedev-Goran_Ivanisevic",2,71,34,3,15,14,37,20,0,0,0,0
"2635","20091127-M-Tour_Finals-RR-Rafael_Nadal-Novak_Djokovic",1,71,41,4,17,26,33,12,0,0,0,0
"2636","20091127-M-Tour_Finals-RR-Rafael_Nadal-Novak_Djokovic",2,73,48,2,15,30,23,20,1,1,69,47
"2637","20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal",1,69,41,9,22,34,3,32,8,4,61,37
"2638","20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal",2,56,41,3,19,13,13,30,2,1,54,40
"2639","20180923-M-Metz-F-Matthias_Bachinger-Gilles_Simon",1,55,29,2,15,24,12,19,6,4,49,25
"2640","20180923-M-Metz-F-Matthias_Bachinger-Gilles_Simon",2,46,34,10,23,11,14,21,0,0,0,0
"2641","20080517-M-Hamburg_Masters-SF-Novak_Djokovic-Rafael_Nadal",1,93,50,0,17,45,11,37,6,4,87,46
"2642","20080517-M-Hamburg_Masters-SF-Novak_Djokovic-Rafael_Nadal",2,110,61,3,22,40,23,47,1,1,107,60
"2643","20180803-M-Washington-R16-Hyeon_Chung-Alex_De_Minaur",1,70,37,0,11,13,35,22,0,0,0,0
"2644","20180803-M-Washington-R16-Hyeon_Chung-Alex_De_Minaur",2,79,49,5,17,14,38,26,0,0,0,0
"2645","20050319-M-Indian_Wells_Masters-SF-Lleyton_Hewitt-Andy_Roddick",1,116,84,10,42,57,17,42,0,0,0,0
"2646","20050319-M-Indian_Wells_Masters-SF-Lleyton_Hewitt-Andy_Roddick",2,123,84,25,52,58,11,54,2,2,120,82
"2647","20050821-M-Cincinnati_Masters-SF-Lleyton_Hewitt-Andy_Roddick",1,73,50,11,27,38,7,28,0,0,0,0
"2648","20050821-M-Cincinnati_Masters-SF-Lleyton_Hewitt-Andy_Roddick",2,83,59,23,43,42,10,31,24,15,55,44
"2649","20180916-M-Davis_Cup_World_Group_SF-RR-Marcel_Granollers-Nicolas_Mahut",1,88,56,5,34,26,37,25,10,6,74,50
"2650","20180916-M-Davis_Cup_World_Group_SF-RR-Marcel_Granollers-Nicolas_Mahut",2,81,52,3,25,21,27,33,14,5,63,47
"2651","20180907-M-US_Open-SF-Rafael_Nadal-Juan_Martin_Del_Potro",1,71,39,4,20,29,14,28,4,4,66,35
"2652","20180907-M-US_Open-SF-Rafael_Nadal-Juan_Martin_Del_Potro",2,65,42,2,20,32,8,25,0,0,0,0
"2653","20180905-M-US_Open-QF-Rafael_Nadal-Dominic_Thiem",1,167,106,3,48,71,37,59,9,7,154,99
"2654","20180905-M-US_Open-QF-Rafael_Nadal-Dominic_Thiem",2,170,110,18,63,93,11,66,3,2,163,108
"2655","20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal",1,85,47,9,23,31,24,30,5,3,78,44
"2656","20071018-M-Madrid_Masters-R16-Andy_Murray-Rafael_Nadal",2,87,49,2,25,23,26,38,6,6,80,43
"2657","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",1,75,48,4,21,20,32,23,0,0,0,0
"2658","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2659","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2660","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2661","20180928-M-Shenzhen-QF-Alex_De_Minaur-Damir_Dzumhur",2,64,36,0,11,18,26,20,1,0,62,36
"2662","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",1,89,59,6,30,24,31,33,0,0,0,0
"2663","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2664","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2665","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2666","20180919-M-St_Petersburg-R16-Stan_Wawrinka-Karen_Khachanov",2,96,59,12,33,28,33,35,1,1,93,58
"2667","20150605-M-Roland_Garros-SF-Novak_Djokovic-Andy_Murray",1,141,96,8,39,55,35,51,1,0,138,96
"2668","20150605-M-Roland_Garros-SF-Novak_Djokovic-Andy_Murray",2,149,91,12,40,62,27,60,1,1,147,90
"2669","20020810-M-Cincinnati_Masters-QF-Andre_Agassi-Lleyton_Hewitt",1,83,43,9,19,49,7,27,1,1,80,42
"2670","20020810-M-Cincinnati_Masters-QF-Andre_Agassi-Lleyton_Hewitt",2,69,43,7,25,33,12,24,0,0,0,0
"2671","20100702-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal",1,92,64,15,43,40,6,46,13,11,77,53
"2672","20100702-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal",2,97,70,4,29,23,30,44,0,0,0,0
"2673","20040911-M-US_Open-SF-Lleyton_Hewitt-Joachim_Johansson",1,88,68,9,39,44,12,32,0,0,0,0
"2674","20040911-M-US_Open-SF-Lleyton_Hewitt-Joachim_Johansson",2,99,58,17,43,42,16,41,3,2,92,56
"2675","20080702-M-Wimbledon-QF-Rafael_Nadal-Andy_Murray",1,65,55,4,23,8,39,18,1,1,63,54
"2676","20080702-M-Wimbledon-QF-Rafael_Nadal-Andy_Murray",2,91,49,5,27,32,28,31,8,5,81,44
"2677","20110701-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal",1,113,71,15,42,39,19,55,8,2,100,69
"2678","20110701-M-Wimbledon-SF-Andy_Murray-Rafael_Nadal",2,104,76,7,28,21,38,45,4,3,99,73
"2679","20181001-M-Tokyo-R32-Denis_Kudla-Richard_Gasquet",1,66,42,9,21,11,31,24,1,1,62,41
"2680","20181001-M-Tokyo-R32-Denis_Kudla-Richard_Gasquet",2,74,50,7,27,26,20,28,1,1,73,49
"2681","20181002-M-Tokyo-R32-Gilles_Simon-Alex_De_Minaur",1,129,74,8,31,30,49,50,1,0,125,74
"2682","20181002-M-Tokyo-R32-Gilles_Simon-Alex_De_Minaur",2,106,65,3,20,15,43,48,0,0,0,0
"2683","20050114-M-Australian_Open-R16-Lleyton_Hewitt-Rafael_Nadal",1,146,94,18,52,63,10,73,9,6,131,88
"2684","20050114-M-Australian_Open-R16-Lleyton_Hewitt-Rafael_Nadal",2,160,100,4,45,74,28,58,3,2,154,98
"2685","20110603-M-Roland_Garros-SF-Andy_Murray-Rafael_Nadal",1,104,57,5,25,48,10,46,1,0,99,57
"2686","20110603-M-Roland_Garros-SF-Andy_Murray-Rafael_Nadal",2,119,74,2,21,26,61,32,2,2,114,72
"2687","20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer",1,60,34,3,21,33,9,18,1,0,57,34
"2688","20001028-M-Basel-SF-Lleyton_Hewitt-Roger_Federer",2,76,46,7,27,39,5,32,1,0,72,46
"2689","20000205-M-Davis_Cup_World_Group_R1-RR-Roger_Federer-Lleyton_Hewitt",1,123,70,10,34,54,27,42,3,3,117,67
"2690","20000205-M-Davis_Cup_World_Group_R1-RR-Roger_Federer-Lleyton_Hewitt",2,107,71,5,28,60,23,24,0,0,0,0
"2691","20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt",1,27,10,1,8,15,2,10,22,9,5,1
"2692","20010622-M-s_Hertogenbosch-SF-Roger_Federer-Lleyton_Hewitt",2,46,29,3,18,24,5,17,0,0,0,0
"2693","20020329-M-Miami_Masters-SF-Roger_Federer-Lleyton_Hewitt",1,59,44,6,21,32,11,16,6,4,53,40
"2694","20020329-M-Miami_Masters-SF-Roger_Federer-Lleyton_Hewitt",2,75,44,2,16,34,15,26,0,0,0,0
"2695","20021101-M-Paris_Masters-QF-Roger_Federer-Lleyton_Hewitt",1,68,40,8,27,32,17,19,11,5,56,35
"2696","20021101-M-Paris_Masters-QF-Roger_Federer-Lleyton_Hewitt",2,77,51,3,20,35,14,28,0,0,0,0
"2697","20061114-M-Masters_Cup-RR-Roger_Federer-Andy_Roddick",1,107,75,13,38,43,12,52,2,2,101,73
"2698","20061114-M-Masters_Cup-RR-Roger_Federer-Andy_Roddick",2,108,74,12,46,54,14,40,38,24,69,50
"2699","20061113-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal",1,60,42,7,26,30,10,20,7,6,49,36
"2700","20061113-M-Masters_Cup-SF-Roger_Federer-Rafael_Nadal",2,80,47,0,13,27,20,33,0,0,0,0
"2701","20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray",1,155,101,5,39,44,38,73,4,3,150,98
"2702","20070122-M-Australian_Open-R16-Rafael_Nadal-Andy_Murray",2,158,94,17,47,71,28,59,30,18,119,76
"2703","19960825-M-Canada_Masters-F-Todd_Woodbridge-Wayne_Ferreira",1,56,33,2,13,25,14,17,3,2,50,31
"2704","19960825-M-Canada_Masters-F-Todd_Woodbridge-Wayne_Ferreira",2,55,40,5,24,25,7,23,5,3,50,37
"2705","19961105-M-Paris_Masters-F-Yevgeny_Kafelnikov-Thomas_Enqvist",1,82,46,8,28,36,17,29,5,5,74,41
"2706","19961105-M-Paris_Masters-F-Yevgeny_Kafelnikov-Thomas_Enqvist",2,78,56,20,34,21,30,27,0,0,0,0
"2707","20121107-M-Tour_Finals-RR-Novak_Djokovic-Andy_Murray",1,94,65,4,19,29,32,33,1,1,93,64
"2708","20121107-M-Tour_Finals-RR-Novak_Djokovic-Andy_Murray",2,87,57,7,24,22,22,43,1,0,85,57
"2709","20021116-M-Masters_Cup-SF-Roger_Federer-Lleyton_Hewitt",1,114,65,3,31,55,17,42,17,11,92,54
"2710","20021116-M-Masters_Cup-SF-Roger_Federer-Lleyton_Hewitt",2,132,77,7,32,68,22,42,0,0,0,0
"2711","20140326-M-Miami_Masters-QF-Novak_Djokovic-Andy_Murray",1,66,45,6,26,26,13,27,1,0,62,45
"2712","20140326-M-Miami_Masters-QF-Novak_Djokovic-Andy_Murray",2,60,35,1,14,26,11,23,0,0,0,0
"2713","20050126-M-Australian_Open-QF-Lleyton_Hewitt-David_Nalbandian",1,157,98,16,57,83,22,52,0,0,0,0
"2714","20050126-M-Australian_Open-QF-Lleyton_Hewitt-David_Nalbandian",2,154,94,4,40,62,31,61,0,0,0,0
"2715","19960519-M-Rome_Masters-F-Richard_Krajicek-Thomas_Muster",1,107,67,8,46,50,10,47,72,50,28,17
"2716","19960519-M-Rome_Masters-F-Richard_Krajicek-Thomas_Muster",2,105,70,1,30,34,29,42,0,0,0,0
"2717","20181014-M-Shanghai_Masters-F-Novak_Djokovic-Borna_Coric",1,52,43,7,18,21,5,26,0,0,0,0
"2718","20181014-M-Shanghai_Masters-F-Novak_Djokovic-Borna_Coric",2,72,43,3,17,27,15,30,3,2,68,41
"2719","20040126-M-Australian_Open-R16-Roger_Federer-Lleyton_Hewitt",1,117,78,14,48,56,17,44,8,5,105,73
"2720","20040126-M-Australian_Open-R16-Roger_Federer-Lleyton_Hewitt",2,113,68,5,34,64,18,31,0,0,0,0
"2721","19950311-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",1,90,58,13,39,24,27,38,41,29,45,29
"2722","19950311-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",2,89,56,6,37,21,41,27,69,45,16,11
"2723","20181016-M-Stockholm-R32-Philipp_Kohlschreiber-Alex_De_Minaur",1,106,68,6,36,22,51,33,0,0,0,0
"2724","20181016-M-Stockholm-R32-Philipp_Kohlschreiber-Alex_De_Minaur",2,112,65,3,29,32,48,32,3,2,106,63
"2725","19940305-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",1,85,60,13,43,31,21,33,49,36,32,24
"2726","19940305-M-Indian_Wells_Masters-SF-Pete_Sampras-Stefan_Edberg",2,94,63,8,44,28,44,22,75,50,16,13
"2727","20040909-M-US_Open-QF-Lleyton_Hewitt-Tommy_Haas",1,66,46,3,19,23,21,22,0,0,0,0
"2728","20040909-M-US_Open-QF-Lleyton_Hewitt-Tommy_Haas",2,77,34,2,15,42,13,22,5,3,69,31
"2729","19940813-M-Cincinnati_Masters-SF-Stefan_Edberg-Michael_Stich",1,70,48,3,24,20,35,15,50,37,16,11
"2730","19940813-M-Cincinnati_Masters-SF-Stefan_Edberg-Michael_Stich",2,64,41,5,25,15,26,22,47,30,14,11
"2731","19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg",1,64,44,1,21,31,17,16,0,0,0,0
"2732","19940423-M-Monte_Carlo_Masters-SF-Sergi_Bruguera-Stefan_Edberg",2,80,44,0,19,10,45,25,59,34,17,10
"2733","20180831-M-US_Open-R32-Borna_Coric-Daniil_Medvedev",1,90,60,7,34,37,5,47,0,0,0,0
"2734","20180831-M-US_Open-R32-Borna_Coric-Daniil_Medvedev",2,94,51,8,27,41,21,31,0,0,0,0
"2735","20020303-M-San_Jose-F-Lleyton_Hewitt-Andre_Agassi",1,147,95,17,53,74,9,64,0,0,0,0
"2736","20020303-M-San_Jose-F-Lleyton_Hewitt-Andre_Agassi",2,109,78,10,34,54,12,43,0,0,0,0
"2737","20181021-M-Stockholm-F-Stefanos_Tsitsipas-Ernests_Gulbis",1,51,41,7,25,10,22,19,0,0,0,0
"2738","20181021-M-Stockholm-F-Stefanos_Tsitsipas-Ernests_Gulbis",2,54,34,8,19,14,18,22,1,0,51,34
"2739","20170609-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray",1,166,106,6,53,77,37,52,1,1,162,105
"2740","20170609-M-Roland_Garros-SF-Stan_Wawrinka-Andy_Murray",2,173,100,1,39,76,26,71,2,1,166,99
"2741","19870912-M-US_Open-SF-Stefan_Edberg-Mats_Wilander",1,134,80,3,38,53,39,42,110,68,19,12
"2742","19870912-M-US_Open-SF-Stefan_Edberg-Mats_Wilander",2,134,85,3,30,41,38,55,51,33,81,52
"2743","20030906-M-US_Open-SF-Andy_Roddick-David_Nalbandian",1,152,110,38,70,60,27,65,7,4,138,106
"2744","20030906-M-US_Open-SF-Andy_Roddick-David_Nalbandian",2,175,113,6,32,94,22,59,0,0,0,0
"2745","19960126-M-Australian_Open-SF-Mark_Woodforde-Boris_Becker",1,86,42,5,28,20,35,31,48,27,29,15
"2746","19960126-M-Australian_Open-SF-Mark_Woodforde-Boris_Becker",2,65,46,12,31,25,7,33,28,20,34,26
"2747","19970905-M-US_Open-SF-Michael_Chang-Patrick_Rafter",1,87,53,2,20,29,20,38,1,0,84,53
"2748","19970905-M-US_Open-SF-Michael_Chang-Patrick_Rafter",2,88,63,9,52,27,33,28,72,51,12,12
"2749","20170714-M-Wimbledon-SF-Tomas_Berdych-Roger_Federer",1,127,81,9,48,39,35,53,6,4,121,77
"2750","20170714-M-Wimbledon-SF-Tomas_Berdych-Roger_Federer",2,102,78,12,49,46,13,43,7,5,92,73
"2751","20030701-M-Wimbledon-SF-Andy_Roddick-Roger_Federer",1,99,63,4,31,48,26,25,8,5,91,58
"2752","20030701-M-Wimbledon-SF-Andy_Roddick-Roger_Federer",2,84,67,17,42,37,13,34,37,26,47,41
"2753","20040130-M-Australian_Open-SF-Roger_Federer-Juan_Carlos_Ferrero",1,83,60,11,39,36,17,30,7,6,75,54
"2754","20040130-M-Australian_Open-SF-Roger_Federer-Juan_Carlos_Ferrero",2,71,43,6,17,26,12,33,0,0,0,0
"2755","20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti",1,96,53,2,25,54,21,21,0,0,0,0
"2756","20010508-M-Rome_Masters-R64-Marcelo_Rios-Davide_Sanguinetti",2,84,45,2,22,39,25,20,0,0,0,0
"2757","20040703-M-Wimbledon-SF-Sebastien_Grosjean-Roger_Federer",1,105,55,3,30,38,33,34,3,3,100,52
"2758","20040703-M-Wimbledon-SF-Sebastien_Grosjean-Roger_Federer",2,91,61,6,29,30,18,43,8,5,80,56
"2759","20181028-M-Basel-F-Roger_Federer-Marius_Copil",1,65,49,6,21,32,11,22,8,7,54,42
"2760","20181028-M-Basel-F-Roger_Federer-Marius_Copil",2,76,46,14,35,22,21,33,8,2,64,44
"2761","20080704-M-Wimbledon-SF-Roger_Federer-Marat_Safin",1,90,70,14,49,34,18,38,4,1,86,69
"2762","20080704-M-Wimbledon-SF-Roger_Federer-Marat_Safin",2,92,63,13,42,27,28,37,4,3,88,60
"2763","19900707-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl",1,87,66,2,49,23,34,29,81,63,3,3
"2764","19900707-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl",2,90,55,6,38,40,16,34,81,48,7,7
"2765","20120909-M-US_Open-SF-Novak_Djokovic-David_Ferrer",1,101,67,7,31,42,27,32,0,0,0,0
"2766","20120909-M-US_Open-SF-Novak_Djokovic-David_Ferrer",2,92,52,1,19,24,45,23,0,0,0,0
"2767","20090703-M-Wimbledon-SF-Tommy_Haas-Roger_Federer",1,110,70,11,46,28,30,52,19,11,86,59
"2768","20090703-M-Wimbledon-SF-Tommy_Haas-Roger_Federer",2,83,72,11,40,35,18,30,9,8,73,64
"2769","20180907-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori",1,78,60,3,34,36,11,31,0,0,0,0
"2770","20180907-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori",2,101,57,2,24,41,24,36,1,1,98,56
"2771","20181101-M-Paris_Masters-R16-Diego_Schwartzman-Alexander_Zverev",1,60,34,5,14,20,9,31,1,1,57,33
"2772","20181101-M-Paris_Masters-R16-Diego_Schwartzman-Alexander_Zverev",2,58,40,7,31,24,11,23,2,1,53,39
"2773","20160909-M-US_Open-SF-Novak_Djokovic-Gael_Monfils",1,106,66,1,33,31,31,44,1,0,98,66
"2774","20160909-M-US_Open-SF-Novak_Djokovic-Gael_Monfils",2,110,56,11,32,52,11,47,24,13,75,43
"2775","19920125-M-Australian_Open-SF-Wayne_Ferreira-Stefan_Edberg",1,117,66,5,37,44,28,45,33,24,75,42
"2776","19920125-M-Australian_Open-SF-Wayne_Ferreira-Stefan_Edberg",2,103,71,4,48,36,31,36,94,65,8,6
"2777","20040515-M-Hamburg_Masters-SF-Roger_Federer-Lleyton_Hewitt",1,41,31,5,17,21,4,16,1,1,40,30
"2778","20040515-M-Hamburg_Masters-SF-Roger_Federer-Lleyton_Hewitt",2,52,23,1,7,28,11,13,0,0,0,0
"2779","20040912-M-US_Open-F-Lleyton_Hewitt-Roger_Federer",1,75,35,1,17,40,15,20,0,0,0,0
