"","match_id","date","player1","player2","tournament","court","surface"
"3325","19920808-M-Olympics-F-Marc_Rosset-Jordi_Arrese",1992-08-08,"Marc Rosset","Jordi Arrese","Olympics","Central","Clay"
"3326","19920726-M-Canada_Masters-F-Andre_Agassi-Ivan_Lendl",1992-07-26,"Andre Agassi","Ivan Lendl","Canada Masters","Toronto","Hard"
"3327","19920724-M-Canada_Masters-SF-Ivan_Lendl-Wally_Masur",1992-07-24,"Ivan Lendl","Wally Masur","Canada Masters","Centre","Hard"
"3328","19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic",1992-07-05,"Andre Agassi","Goran Ivanisevic","Wimbledon","Centre","Grass"
"3329","19920705-M-Wimbledon-F-Andre_Agassi-Goran_Ivanisevic",1992-07-05,"Andre Agassi","Goran Ivanisevic","Wimbledon","Centre","Grass"
"3330","19920704-M-Wimbledon-SF-Pete_Sampras-Goran_Ivanisevic",1992-07-04,"Pete Sampras","Goran Ivanisevic","Wimbledon","Court 1","Grass"
"3331","19920704-M-Wimbledon-SF-John_Mcenroe-Andre_Agassi",1992-07-04,"John Mcenroe","Andre Agassi","Wimbledon","Centre","Grass"
"3332","19920607-M-Roland_Garros-F-Jim_Courier-Petr_Korda",1992-06-07,"Jim Courier","Petr Korda","Roland Garros","Central","Clay"
"3333","19920606-M-Roland_Garros-SF-Petr_Korda-Henri_Leconte",1992-06-06,"Petr Korda","Henri Leconte","Roland Garros","Chatrier","Clay"
"3334","19920606-M-Roland_Garros-SF-Jim_Courier-Andre_Agassi",1992-06-06,"Jim Courier","Andre Agassi","Roland Garros","Chatrier","Clay"
"3335","19920606-M-Roland_Garros-SF-Jim_Courier-Andre_Agassi",1992-06-06,"Jim Courier","Andre Agassi","Roland Garros","Chatrier","Clay"
"3336","19920517-M-Rome_Masters-F-Jim_Courier-Carlos_Costa",1992-05-17,"Jim Courier","Carlos Costa","Rome Masters","Centrale","Clay"
"3337","19920510-M-Hamburg_Masters-F-Stefan_Edberg-Michael_Stich",1992-05-10,"Stefan Edberg","Michael Stich","Hamburg Masters","Central","Clay"
"3338","19920509-M-Hamburg_Masters-SF-Carlos_Costa-Stefan_Edberg",1992-05-09,"Carlos Costa","Stefan Edberg","Hamburg Masters","Centre","Clay"
"3339","19920503-M-Atlanta-F-Pete_Sampras-Andre_Agassi",1992-05-03,"Pete Sampras","Andre Agassi","Atlanta","Centre","Clay"
"3340","19920426-M-Monte_Carlo_Masters-F-Aaron_Krickstein-Thomas_Muster",1992-04-26,"Aaron Krickstein","Thomas Muster","Monte Carlo Masters","Central","Clay"
"3341","19920223-M-Stuttgart_Indoor-F-Stefan_Edberg-Goran_Ivanisevic",1992-02-23,"Stefan Edberg","Goran Ivanisevic","Stuttgart Indoor","Centre","Hard"
"3342","19920215-M-Brussels-SF-Stefan_Edberg-Boris_Becker",1992-02-15,"Stefan Edberg","Boris Becker","Brussels","Centre","Hard"
"3343","19920126-M-Australian_Open-F-Jim_Courier-Stefan_Edberg",1992-01-26,"Jim Courier","Stefan Edberg","Australian Open","Centre","Hard"
"3344","19920125-M-Australian_Open-SF-Wayne_Ferreira-Stefan_Edberg",1992-01-25,"Wayne Ferreira","Stefan Edberg","Australian Open","Rod Laver Arena","Hard"
"3345","19920122-M-Australian_Open-QF-Stefan_Edberg-Ivan_Lendl",1992-01-22,"Stefan Edberg","Ivan Lendl","Australian Open","Centre","Hard"
"3346","19920117-M-Australian_Open-QF-Michael_Stich-Richard_Krajicek",1992-01-17,"Michael Stich","Richard Krajicek","Australian Open","","Hard"
"3347","19911117-M-Tour_Finals-F-Pete_Sampras-Jim_Courier",1991-11-17,"Pete Sampras","Jim Courier","Tour Finals","Centre","Carpet"
"3348","19911116-M-Tour_Finals-SF-Pete_Sampras-Ivan_Lendl",1991-11-16,"Pete Sampras","Ivan Lendl","Tour Finals","Centre","Hard"
"3349","19911116-M-Tour_Finals-SF-Jim_Courier-Andre_Agassi",1991-11-16,"Jim Courier","Andre Agassi","Tour Finals","Centre","Hard"
"3350","19911103-M-Paris_Masters-F-Pete_Sampras-Guy_Forget",1991-11-03,"Pete Sampras","Guy Forget","Paris Masters","Centre","Carpet"
"3351","19911102-M-Paris_Masters-SF-Michael_Chang-Pete_Sampras",1991-11-02,"Michael Chang","Pete Sampras","Paris Masters","Centre","Hard"
"3352","19911102-M-Paris_Masters-SF-Jonas_Svensson-Guy_Forget",1991-11-02,"Jonas Svensson","Guy Forget","Paris Masters","Centre","Hard"
"3353","19911027-M-Stockholm-F-Boris_Becker-Stefan_Edberg",1991-10-27,"Boris Becker","Stefan Edberg","Stockholm","Centre","Carpet"
"3354","19911026-M-Stockholm_Masters-SF-Jim_Courier-Boris_Becker",1991-10-26,"Jim Courier","Boris Becker","Stockholm Masters","Centre","Hard"
"3355","19911026-M-Stockholm_Masters-SF-Aaron_Krickstein-Stefan_Edberg",1991-10-26,"Aaron Krickstein","Stefan Edberg","Stockholm Masters","Centre","Hard"
"3356","19911012-M-Tokyo_Indoor-SF-Stefan_Edberg-Goran_Ivanisevic",1991-10-12,"Stefan Edberg","Goran Ivanisevic","Tokyo Indoor","Centre","Hard"
"3357","19911005-M-Sydney-SF-Stefan_Edberg-Goran_Ivanisevic",1991-10-05,"Stefan Edberg","Goran Ivanisevic","Sydney","Centre","Hard"
"3358","19910908-M-US_Open-F-Jim_Courier-Stefan_Edberg",1991-09-08,"Jim Courier","Stefan Edberg","US Open","Stadium","Hard"
"3359","19910907-M-US_Open-SF-Jim_Courier-Jimmy_Connors",1991-09-07,"Jim Courier","Jimmy Connors","US Open","Ashe","Hard"
"3360","19910907-M-US_Open-SF-Jim_Courier-Jimmy_Connors",1991-09-07,"Jim Courier","Jimmy Connors","US Open","Ashe","Hard"
"3361","19910907-M-US_Open-SF-Ivan_Lendl-Stefan_Edberg",1991-09-07,"Ivan Lendl","Stefan Edberg","US Open","","Hard"
"3362","19910904-M-US_Open-QF-Javier_Sanchez-Stefan_Edberg",1991-09-04,"Javier Sanchez","Stefan Edberg","US Open","Ashe","Hard"
"3363","19910825-M-Long_Island-F-Stefan_Edberg-Ivan_Lendl",1991-08-25,"Stefan Edberg","Ivan Lendl","Long Island","Centre","Hard"
"3364","19910818-M-Indianapolis-F-Pete_Sampras-Boris_Becker",1991-08-18,"Pete Sampras","Boris Becker","Indianapolis","Centre","Hard"
"3365","19910811-M-Cincinnati_Masters-F-Pete_Sampras-Guy_Forget",1991-08-11,"Pete Sampras","Guy Forget","Cincinnati Masters","Centre","Hard"
"3366","19910810-M-Cincinnati_Masters-SF-Boris_Becker-Guy_Forget",1991-08-10,"Boris Becker","Guy Forget","Cincinnati Masters","Central","Hard"
"3367","19910728-M-Canada_Masters-F-Petr_Korda-Andrei_Chesnokov",1991-07-28,"Petr Korda","Andrei Chesnokov","Canada Masters","Montreal","Hard"
"3368","19910727-M-Canada_Masters-SF-Jim_Courier-Petr_Korda",1991-07-27,"Jim Courier","Petr Korda","Canada Masters","Central","Hard"
"3369","19910727-M-Canada_Masters-SF-Ivan_Lendl-Andrei_Chesnokov",1991-07-27,"Ivan Lendl","Andrei Chesnokov","Canada Masters","Central","Hard"
"3370","19910721-M-Washington-F-Andre_Agassi-Petr_Korda",1991-07-21,"Andre Agassi","Petr Korda","Washington","Centre","Hard"
"3371","19910707-M-Wimbledon-F-Boris_Becker-Michael_Stich",1991-07-07,"Boris Becker","Michael Stich","Wimbledon","Centre","Grass"
"3372","19910706-M-Wimbledon-SF-Michael_Stich-Stefan_Edberg",1991-07-06,"Michael Stich","Stefan Edberg","Wimbledon","Centre","Grass"
"3373","19910706-M-Wimbledon-SF-David_Wheaton-Boris_Becker",1991-07-06,"David Wheaton","Boris Becker","Wimbledon","Court 1","Grass"
"3374","19910624-M-Wimbledon-R128-Marc_Rosset-Stefan_Edberg",1991-06-24,"Marc Rosset","Stefan Edberg","Wimbledon","Centre","Grass"
"3375","19910609-M-Roland_Garros-F-Andre_Agassi-Jim_Courier",1991-06-09,"Andre Agassi","Jim Courier","Roland Garros","Central","Clay"
"3376","19910607-M-Roland_Garros-SF-Jim_Courier-Michael_Stich",1991-06-07,"Jim Courier","Michael Stich","Roland Garros","Chatrier","Clay"
"3377","19910607-M-Roland_Garros-SF-Andre_Agassi-Boris_Becker",1991-06-07,"Andre Agassi","Boris Becker","Roland Garros","Chatrier","Clay"
"3378","19910602-M-Roland_Garros-R16-Andrei_Cherkasov-Stefan_Edberg",1991-06-02,"Andrei Cherkasov","Stefan Edberg","Roland Garros","Chatrier","Clay"
"3379","19910519-M-Rome_Masters-F-Emilio_Sanchez-Alberto_Mancini",1991-05-19,"Emilio Sanchez","Alberto Mancini","Rome Masters","Centrale","Clay"
"3380","19910512-M-Hamburg_Masters-F-Karel_Novacek-Magnus_Gustafsson",1991-05-12,"Karel Novacek","Magnus Gustafsson","Hamburg Masters","Central","Clay"
"3381","19910428-M-Monte_Carlo_Masters-F-Sergi_Bruguera-Boris_Becker",1991-04-28,"Sergi Bruguera","Boris Becker","Monte Carlo Masters","Central","Clay"
"3382","19910414-M-Tokyo_Outdoor-F-Stefan_Edberg-Ivan_Lendl",1991-04-14,"Stefan Edberg","Ivan Lendl","Tokyo Outdoor","Centre","Hard"
"3383","19910324-M-Miami_Masters-F-Jim_Courier-David_Wheaton",1991-03-24,"Jim Courier","David Wheaton","Miami Masters","Centre","Hard"
"3384","19910310-M-Indian_Wells_Masters-F-Jim_Courier-Guy_Forget",1991-03-10,"Jim Courier","Guy Forget","Indian Wells Masters","Stadium 1","Hard"
"3385","19910309-M-Indian_Wells_Masters-SF-Guy_Forget-Stefan_Edberg",1991-03-09,"Guy Forget","Stefan Edberg","Indian Wells Masters","Centre","Hard"
"3386","19910303-M-Rotterdam-F-Omar_Camporese-Ivan_Lendl",1991-03-03,"Omar Camporese","Ivan Lendl","Rotterdam","Centre","Hard"
"3387","19910217-M-Philadelphia-F-Pete_Sampras-Ivan_Lendl",1991-02-17,"Pete Sampras","Ivan Lendl","Philadelphia","Centre","Hard"
"3388","19910127-M-Australian_Open-F-Ivan_Lendl-Boris_Becker",1991-01-27,"Ivan Lendl","Boris Becker","Australian Open","Centre","Hard"
"3389","19910126-M-Australian_Open-SF-Boris_Becker-Patrick_Mcenroe",1991-01-26,"Boris Becker","Patrick Mcenroe","Australian Open","Centre","Hard"
"3390","19910125-M-Australian_Open-SF-Stefan_Edberg-Ivan_Lendl",1991-01-25,"Stefan Edberg","Ivan Lendl","Australian Open","Centre","Hard"
"3391","19901216-M-Grand_Slam_Cup-F-Pete_Sampras-Brad_Gilbert",1990-12-16,"Pete Sampras","Brad Gilbert","Grand Slam Cup","Centre","Hard"
"3392","19901118-M-Tour_Finals-F-Andre_Agassi-Stefan_Edberg",1990-11-18,"Andre Agassi","Stefan Edberg","Tour Finals","Centre","Carpet"
"3393","19901117-M-Tour_Finals-SF-Boris_Becker-Andre_Agassi",1990-11-17,"Boris Becker","Andre Agassi","Tour Finals","Centre","Hard"
"3394","19901115-M-Tour_Finals-RR-Pete_Sampras-Stefan_Edberg",1990-11-15,"Pete Sampras","Stefan Edberg","Tour Finals","Centre","Hard"
"3395","19901112-M-Tour_Finals-RR-Andre_Agassi-Stefan_Edberg",1990-11-12,"Andre Agassi","Stefan Edberg","Tour Finals","Centre","Hard"
"3396","19901104-M-Paris_Masters-F-Boris_Becker-Stefan_Edberg",1990-11-04,"Boris Becker","Stefan Edberg","Paris Masters","Palais omnisports de Paris-Bercy","Carpet"
"3397","19901103-M-Paris_Masters-SF-Sergi_Bruguera-Stefan_Edberg",1990-11-03,"Sergi Bruguera","Stefan Edberg","Paris Masters","Centre","Hard"
"3398","19901102-M-Paris-QF-Jakob_Hlasek-Stefan_Edberg",1990-11-02,"Jakob Hlasek","Stefan Edberg","Paris","Centre","Hard"
"3399","19901028-M-Stockholm-F-Stefan_Edberg-Boris_Becker",1990-10-28,"Stefan Edberg","Boris Becker","Stockholm","Centre","Grass"
"3400","19901027-M-Stockholm_Masters-SF-Pete_Sampras-Boris_Becker",1990-10-27,"Pete Sampras","Boris Becker","Stockholm Masters","Centre","Hard"
"3401","19901007-M-Sydney_Indoor-F-Boris_Becker-Stefan_Edberg",1990-10-07,"Boris Becker","Stefan Edberg","Sydney Indoor","Centre","Hard"
"3402","19901006-M-Sydney_Indoor-SF-Stefan_Edberg-Ivan_Lendl",1990-10-06,"Stefan Edberg","Ivan Lendl","Sydney Indoor","Centre","Hard"
"3403","19900909-M-US_Open-F-Andre_Agassi-Pete_Sampras",1990-09-09,"Andre Agassi","Pete Sampras","US Open","Ashe","Hard"
"3404","19900908-M-US_Open-SF-John_Mcenroe-Pete_Sampras",1990-09-08,"John Mcenroe","Pete Sampras","US Open","Ashe","Hard"
"3405","19900908-M-US_Open-SF-Andre_Agassi-Boris_Becker",1990-09-08,"Andre Agassi","Boris Becker","US Open","Ashe","Hard"
"3406","19900826-M-Long_Island-F-Goran_Ivanisevic-Stefan_Edberg",1990-08-26,"Goran Ivanisevic","Stefan Edberg","Long Island","Centre","Hard"
"3407","19900812-M-Cincinnati_Masters-F-Brad_Gilbert-Stefan_Edberg",1990-08-12,"Brad Gilbert","Stefan Edberg","Cincinnati Masters","Center","Hard"
"3408","19900811-M-Cincinnati_Masters-SF-Andres_Gomez-Stefan_Edberg",1990-08-11,"Andres Gomez","Stefan Edberg","Cincinnati Masters","Centre","Hard"
"3409","19900805-M-Los_Angeles-F-Michael_Chang-Stefan_Edberg",1990-08-05,"Michael Chang","Stefan Edberg","Los Angeles","Centre","Hard"
"3410","19900804-M-Los_Angeles-SF-Pete_Sampras-Stefan_Edberg",1990-08-04,"Pete Sampras","Stefan Edberg","Los Angeles","Central","Hard"
"3411","19900728-M-Canada_Masters-SF-Pete_Sampras-Michael_Chang",1990-07-28,"Pete Sampras","Michael Chang","Canada Masters","Centre","Hard"
"3412","19900708-M-Wimbledon-F-Boris_Becker-Stefan_Edberg",1990-07-08,"Boris Becker","Stefan Edberg","Wimbledon","Centre","Grass"
"3413","19900707-M-Wimbledon-SF-Stefan_Edberg-Ivan_Lendl",1990-07-07,"Stefan Edberg","Ivan Lendl","Wimbledon","Centre","Grass"
"3414","19900706-M-Wimbledon-SF-Boris_Becker-Goran_Ivanisevic",1990-07-06,"Boris Becker","Goran Ivanisevic","Wimbledon","Court 1","Grass"
"3415","19900616-M-Queens_Club-SF-Stefan_Edberg-Boris_Becker",1990-06-16,"Stefan Edberg","Boris Becker","Queens Club","Centre","Grass"
"3416","19900611-M-Queens_Club-F-Boris_Becker-Ivan_Lendl",1990-06-11,"Boris Becker","Ivan Lendl","Queens Club","","Grass"
"3417","19900610-M-Roland_Garros-F-Andres_Gomez-Andre_Agassi",1990-06-10,"Andres Gomez","Andre Agassi","Roland Garros","Central","Clay"
"3418","19900609-M-Roland_Garros-SF-Andres_Gomez-Thomas_Muster",1990-06-09,"Andres Gomez","Thomas Muster","Roland Garros","Chatrier","Clay"
"3419","19900609-M-Roland_Garros-SF-Andre_Agassi-Jonas_Svensson",1990-06-09,"Andre Agassi","Jonas Svensson","Roland Garros","Chatrier","Clay"
"3420","19900513-M-Hamburg_Masters-F-Juan_Aguilera-Boris_Becker",1990-05-13,"Juan Aguilera","Boris Becker","Hamburg Masters","Central","Clay"
"3421","19900429-M-Monte_Carlo_Masters-F-Andrei_Chesnokov-Thomas_Muster",1990-04-29,"Andrei Chesnokov","Thomas Muster","Monte Carlo Masters","Central","Clay"
"3422","19900415-M-Tokyo_Outdoor-F-Aaron_Krickstein-Stefan_Edberg",1990-04-15,"Aaron Krickstein","Stefan Edberg","Tokyo Outdoor","Centre","Hard"
"3423","19900325-M-Miami_Masters-F-Andre_Agassi-Stefan_Edberg",1990-03-25,"Andre Agassi","Stefan Edberg","Miami Masters","Stadium","Hard"
"3424","19900323-M-Miami_Masters-SF-Emilio_Sanchez-Stefan_Edberg",1990-03-23,"Emilio Sanchez","Stefan Edberg","Miami Masters","Centre","Hard"
"3425","19900311-M-Indian_Wells_Masters-F-Andre_Agassi-Stefan_Edberg",1990-03-11,"Andre Agassi","Stefan Edberg","Indian Wells Masters","Stadium 1","Hard"
"3426","19900310-M-Indian_Wells_Masters-SF-Jim_Courier-Stefan_Edberg",1990-03-10,"Jim Courier","Stefan Edberg","Indian Wells Masters","Centre","Hard"
"3427","19900225-M-Stuttgart_Indoor-F-Ivan_Lendl-Boris_Becker",1990-02-25,"Ivan Lendl","Boris Becker","Stuttgart Indoor","Centre","Hard"
"3428","19900225-M-Philadelphia-F-Pete_Sampras-Andres_Gomez",1990-02-25,"Pete Sampras","Andres Gomez","Philadelphia","Centre","Hard"
"3429","19900203-M-Australian_Open-SF-Yannick_Noah-Ivan_Lendl",1990-02-03,"Yannick Noah","Ivan Lendl","Australian Open","Centre","Hard"
"3430","19900128-M-Australian_Open-F-Ivan_Lendl-Stefan_Edberg",1990-01-28,"Ivan Lendl","Stefan Edberg","Australian Open","Centre","Hard"
"3431","19900127-M-Australian_Open-SF-Mats_Wilander-Stefan_Edberg",1990-01-27,"Mats Wilander","Stefan Edberg","Australian Open","Rod Laver Arena","Hard"
"3432","19891217-M-Davis_Cup_World_Group_F-RR-Stefan_Edberg-Boris_Becker",1989-12-17,"Stefan Edberg","Boris Becker","Davis Cup World Group F","Centre","Hard"
"3433","19891203-M-Tour_Finals-F-Stefan_Edberg-Boris_Becker",1989-12-03,"Stefan Edberg","Boris Becker","Tour Finals","Centre","Carpet"
"3434","19891202-M-Tour_Finals-SF-Stefan_Edberg-Ivan_Lendl",1989-12-02,"Stefan Edberg","Ivan Lendl","Tour Finals","Centre","Hard"
"3435","19891130-M-Tour_Finals-RR-Andre_Agassi-Stefan_Edberg",1989-11-30,"Andre Agassi","Stefan Edberg","Tour Finals","Centre","Hard"
"3436","19891129-M-Tour_Finals-RR-Boris_Becker-Stefan_Edberg",1989-11-29,"Boris Becker","Stefan Edberg","Tour Finals","Centre","Hard"
"3437","19891105-M-Paris_Masters-F-Stefan_Edberg-Boris_Becker",1989-11-05,"Stefan Edberg","Boris Becker","Paris Masters","Centre","Carpet"
"3438","19891008-M-Basel-F-Jim_Courier-Stefan_Edberg",1989-10-08,"Jim Courier","Stefan Edberg","Basel","Centre","Hard"
"3439","19890910-M-US_Open-F-Boris_Becker-Ivan_Lendl",1989-09-10,"Boris Becker","Ivan Lendl","US Open","Centre","Hard"
"3440","19890909-M-US_Open-SF-Boris_Becker-Aaron_Krickstein",1989-09-09,"Boris Becker","Aaron Krickstein","US Open","Ashe","Hard"
"3441","19890909-M-US_Open-SF-Andre_Agassi-Ivan_Lendl",1989-09-09,"Andre Agassi","Ivan Lendl","US Open","Ashe","Hard"
"3442","19890905-M-US_Open-R16-Jimmy_Connors-Stefan_Edberg",1989-09-05,"Jimmy Connors","Stefan Edberg","US Open","Stadium","Hard"
"3443","19890709-M-Wimbledon-F-Boris_Becker-Stefan_Edberg",1989-07-09,"Boris Becker","Stefan Edberg","Wimbledon","Centre","Grass"
"3444","19890708-M-Wimbledon-SF-Ivan_Lendl-Boris_Becker",1989-07-08,"Ivan Lendl","Boris Becker","Wimbledon","Court 1","Grass"
"3445","19890706-M-Wimbledon-QF-Stefan_Edberg-Tim_Mayotte",1989-07-06,"Stefan Edberg","Tim Mayotte","Wimbledon","Centre","Grass"
"3446","19890701-M-Wimbledon-SF-Stefan_Edberg-John_Mcenroe",1989-07-01,"Stefan Edberg","John McEnroe","Wimbledon","Centre","Grass"
"3447","19890611-M-Roland_Garros-F-Michael_Chang-Stefan_Edberg",1989-06-11,"Michael Chang","Stefan Edberg","Roland Garros","Central","Clay"
"3448","19890609-M-Roland_Garros-SF-Stefan_Edberg-Boris_Becker",1989-06-09,"Stefan Edberg","Boris Becker","Roland Garros","Philippe Chatrier","Clay"
"3449","19890609-M-Roland_Garros-SF-Michael_Chang-Andrei_Chesnokov",1989-06-09,"Michael Chang","Andrei Chesnokov","Roland Garros","Centre","Clay"
"3450","19890609-M-Roland_Garros-SF-Michael_Chang-Andrei_Chesnokov",1989-06-09,"Michael Chang","Andrei Chesnokov","Roland Garros","Centre","Clay"
"3451","19890424-M-Tokyo_Outdoor-F-Stefan_Edberg-Ivan_Lendl",1989-04-24,"Stefan Edberg","Ivan Lendl","Tokyo Outdoor","Centre","Hard"
"3452","19890422-M-Tokyo_Outdoor-SF-John_Mcenroe-Stefan_Edberg",1989-04-22,"John Mcenroe","Stefan Edberg","Tokyo Outdoor","Centre","Hard"
"3453","19890129-M-Australian_Open-F-Ivan_Lendl-Miloslav_Mecir",1989-01-29,"Ivan Lendl","Miloslav Mecir","Australian Open","Centre","Hard"
"3454","19890127-M-Australian_Open-SF-Thomas_Muster-Ivan_Lendl",1989-01-27,"Thomas Muster","Ivan Lendl","Australian Open","Rod Laver Arena","Hard"
"3455","19881216-M-Davis_Cup_World_Group_F-RR-Stefan_Edberg-Boris_Becker",1988-12-16,"Stefan Edberg","Boris Becker","Davis Cup World Group F","Centre","Clay"
"3456","19881202-M-Masters_Cup-F-Boris_Becker-Ivan_Lendl",1988-12-02,"Boris Becker","Ivan Lendl","Masters Cup","","Carpet"
"3457","19881102-M-Tour_Finals-RR-Boris_Becker-Stefan_Edberg",1988-11-02,"Boris Becker","Stefan Edberg","Tour Finals","Centre","Hard"
"3458","19880911-M-US_Open-F-Mats_Wilander-Ivan_Lendl",1988-09-11,"Mats Wilander","Ivan Lendl","US Open","Centre","Hard"
"3459","19880910-M-US_Open-SF-Andre_Agassi-Ivan_Lendl",1988-09-10,"Andre Agassi","Ivan Lendl","US Open","Ashe","Hard"
"3460","19880704-M-Wimbledon-F-Stefan_Edberg-Boris_Becker",1988-07-04,"Stefan Edberg","Boris Becker","Wimbledon","Centre","Grass"
"3461","19880702-M-Wimbledon-SF-Stefan_Edberg-Miloslav_Mecir",1988-07-02,"Stefan Edberg","Miloslav Mecir","Wimbledon","Centre","Grass"
"3462","19880701-M-Wimbledon-SF-Boris_Becker-Ivan_Lendl",1988-07-01,"Boris Becker","Ivan Lendl","Wimbledon","Court 1","Grass"
"3463","19880612-M-Queens_Club-F-Boris_Becker-Stefan_Edberg",1988-06-12,"Boris Becker","Stefan Edberg","Queens Club","Centre","Grass"
"3464","19880605-M-Roland_Garros-F-Mats_Wilander-Henri_Leconte",1988-06-05,"Mats Wilander","Henri Leconte","Roland Garros","Central","Clay"
"3465","19880604-M-Roland_Garros-SF-Mats_Wilander-Andre_Agassi",1988-06-04,"Mats Wilander","Andre Agassi","Roland Garros","Chatrier","Clay"
"3466","19880604-M-Roland_Garros-SF-Jonas_Svensson-Henri_Leconte",1988-06-04,"Jonas Svensson","Henri Leconte","Roland Garros","Chatrier","Clay"
"3467","19880427-M-Hamburg-R32-Boris_Becker-Mansour_Bahrami",1988-04-27,"Boris Becker","Mansour Bahrami","Hamburg","Centre","Clay"
"3468","19880403-M-Dallas_WCT-F-Stefan_Edberg-Boris_Becker",1988-04-03,"Stefan Edberg","Boris Becker","Dallas WCT","Centre","Hard"
"3469","19880124-M-Australian_Open-F-Pat_Cash-Mats_Wilander",1988-01-24,"Pat Cash","Mats Wilander","Australian Open","Centre","Hard"
"3470","19880123-M-Australian_Open-SF-Stefan_Edberg-Mats_Wilander",1988-01-23,"Stefan Edberg","Mats Wilander","Australian Open","Rod Laver Arena","Hard"
"3471","19880122-M-Australian_Open-SF-Pat_Cash-Ivan_Lendl",1988-01-22,"Pat Cash","Ivan Lendl","Australian Open","Centre","Hard"
"3472","19871206-M-Tour_Finals-F-Mats_Wilander-Ivan_Lendl",1987-12-06,"Mats Wilander","Ivan Lendl","Tour Finals","Centre","Carpet"
"3473","19871206-M-Masters-F-Mats_Wilander-Ivan_Lendl",1987-12-06,"Mats Wilander","Ivan Lendl","Masters","Centre","Carpet"
"3474","19871204-M-Tour_Finals-RR-Mats_Wilander-Stefan_Edberg",1987-12-04,"Mats Wilander","Stefan Edberg","Tour Finals","Centre","Hard"
"3475","19871108-M-Stockholm-F-Jonas_Svensson-Stefan_Edberg",1987-11-08,"Jonas Svensson","Stefan Edberg","Stockholm","Centre","Hard"
"3476","19871025-M-Tokyo_Indoor-F-Stefan_Edberg-Ivan_Lendl",1987-10-25,"Stefan Edberg","Ivan Lendl","Tokyo Indoor","Centre","Carpet"
"3477","19870914-M-US_Open-F-Ivan_Lendl-Mats_Wilander",1987-09-14,"Ivan Lendl","Mats Wilander","US Open","Stadium","Hard"
"3478","19870912-M-US_Open-SF-Stefan_Edberg-Mats_Wilander",1987-09-12,"Stefan Edberg","Mats Wilander","US Open","Ashe","Hard"
"3479","19870912-M-US_Open-SF-Jimmy_Connors-Ivan_Lendl",1987-09-12,"Jimmy Connors","Ivan Lendl","US Open","Ashe","Hard"
